
Spine Attachment Pt Distance
 ==================== 
Spine Attachment Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
2.38638,µm,Spine,1,1,1,100000003,610000002645,
3.80411,µm,Spine,1,2,1,100000003,610000002686,
10.4878,µm,Spine,3,1,1,100000000,610000002705,
10.4878,µm,Spine,3,1,1,100000000,610000002716,
10.4878,µm,Spine,3,1,1,100000000,610000002741,
6.18731,µm,Spine,1,1,1,100000000,610000002749,
10.4878,µm,Spine,3,1,1,100000000,610000002767,
3.64486,µm,Spine,1,1,1,100000003,610000002774,
3.84789,µm,Spine,1,1,1,100000000,610000002783,
11.6435,µm,Spine,4,2,1,100000037,610000002792,
4.26152,µm,Spine,1,1,1,100000003,610000002800,
10.4878,µm,Spine,3,1,1,100000000,610000002815,
11.6435,µm,Spine,4,2,1,100000037,610000002822,
1.55006,µm,Spine,0,1,1,100000000,610000002828,
11.3528,µm,Spine,5,3,1,100000003,610000002850,
4.01304,µm,Spine,1,2,1,100000003,610000002854,
7.99297,µm,Spine,2,2,1,100000003,610000002856,
4.26152,µm,Spine,1,1,1,100000003,610000002865,
11.3528,µm,Spine,5,3,1,100000003,610000002872,
5.71681,µm,Spine,1,2,1,100000003,610000002885,
9.42445,µm,Spine,2,3,1,100000003,610000002895,
10.768,µm,Spine,3,1,1,100000000,610000002901,
2.2075,µm,Spine,1,1,1,100000003,610000002926,
11.2111,µm,Spine,5,2,1,100000003,610000002930,
11.3528,µm,Spine,5,3,1,100000003,610000002935,
10.4878,µm,Spine,3,1,1,100000000,610000002940,
5.68019,µm,Spine,1,1,1,100000003,610000002943,
7.38955,µm,Spine,1,2,1,100000003,610000002945,
4.7483,µm,Spine,1,1,1,100000000,610000002952,
4.26219,µm,Spine,1,2,1,100000000,610000002960,
6.74845,µm,Spine,1,2,1,100000000,610000002963,
1.95885,µm,Spine,1,2,1,100000003,610000002967,
3.47313,µm,Spine,2,2,1,100000037,610000002974,
4.26152,µm,Spine,1,1,1,100000003,610000002989,
4.26152,µm,Spine,1,1,1,100000003,610000002997,
3.2604,µm,Spine,1,1,1,100000003,610000003004,
3.30353,µm,Spine,2,2,1,100000037,610000003014,
6.04409,µm,Spine,1,1,1,100000000,610000003023,
5.27991,µm,Spine,1,1,1,100000000,610000003027,
0.611159,µm,Spine,0,1,1,100000003,610000003035,
5.44376,µm,Spine,1,1,1,100000000,610000003038,
4.26219,µm,Spine,1,2,1,100000000,610000003046,
5.95572,µm,Spine,1,1,1,100000003,610000003048,
4.66077,µm,Spine,1,1,1,100000003,610000003051,
9.24641,µm,Spine,2,3,1,100000003,610000003058,
4.26152,µm,Spine,1,1,1,100000003,610000003064,
8.2252,µm,Spine,2,3,1,100000003,610000003070,
5.28087,µm,Spine,1,2,1,100000000,610000003073,
11.6435,µm,Spine,4,2,1,100000037,610000003076,
3.64486,µm,Spine,1,1,1,100000003,610000003089,
8.17518,µm,Spine,2,2,1,100000003,610000003102,
2.2075,µm,Spine,1,1,1,100000003,610000003109,
4.7483,µm,Spine,1,1,1,100000000,610000003116,
4.26152,µm,Spine,1,1,1,100000003,610000003120,
0.216042,µm,Spine,0,1,1,100000003,610000003128,
12.6389,µm,Spine,4,2,1,100000037,610000003150,
5.55157,µm,Spine,1,2,1,100000003,610000003161,
1.51627,µm,Spine,0,1,1,100000003,610000003171,
4.86739,µm,Spine,3,2,1,100000037,610000003174,
3.50409,µm,Spine,0,1,1,100000037,610000003179,
2.08205,µm,Spine,0,1,1,100000000,610000003197,
5.17269,µm,Spine,3,1,1,100000037,610000003209,
14.821,µm,Spine,4,2,1,100000000,610000003215,
4.12289,µm,Spine,1,2,1,100000000,610000003231,
5.57283,µm,Spine,1,1,1,100000003,610000003235,
4.68202,µm,Spine,3,2,1,100000037,610000003260,
6.47954,µm,Spine,3,2,1,100000037,610000003268,
6.0985,µm,Spine,1,2,1,100000003,610000003272,
6.81219,µm,Spine,1,2,1,100000003,610000003274,
5.44376,µm,Spine,1,1,1,100000000,610000003279,
4.26152,µm,Spine,1,1,1,100000003,610000003284,
5.11042,µm,Spine,1,2,1,100000000,610000003311,
6.47954,µm,Spine,3,2,1,100000037,610000003317,
6.37937,µm,Spine,4,3,1,100000037,610000003321,
5.17269,µm,Spine,3,1,1,100000037,610000003327,
4.26152,µm,Spine,1,1,1,100000003,610000003333,
9.24641,µm,Spine,2,3,1,100000003,610000003335,
3.36189,µm,Spine,1,2,1,100000003,610000003356,
10.2759,µm,Spine,2,3,1,100000003,610000003365,
4.26152,µm,Spine,1,1,1,100000003,610000003372,
10.6719,µm,Spine,4,2,1,100000037,610000003375,
4.68202,µm,Spine,3,2,1,100000037,610000003379,
4.93322,µm,Spine,1,1,1,100000000,610000003390,
4.7483,µm,Spine,1,1,1,100000000,610000003397,
4.68202,µm,Spine,3,2,1,100000037,610000003406,
1.69416,µm,Spine,1,1,1,100000037,610000003410,
6.73988,µm,Spine,1,1,1,100000003,610000003418,
4.12289,µm,Spine,1,2,1,100000000,610000003426,
3.84052,µm,Spine,2,1,1,100000037,610000003429,
13.4592,µm,Spine,4,2,1,100000000,610000003433,
10.4878,µm,Spine,3,1,1,100000000,610000003447,
7.56483,µm,Spine,2,1,1,100000000,610000003452,
5.28087,µm,Spine,1,2,1,100000000,610000003456,
4.26219,µm,Spine,1,2,1,100000000,610000003462,
6.15453,µm,Spine,1,1,1,100000003,610000003468,
2.3544,µm,Spine,0,1,1,100000037,610000003474,
0.425247,µm,Spine,0,1,1,100000003,610000003479,
11.7796,µm,Spine,4,2,1,100000000,610000003481,
6.47954,µm,Spine,3,2,1,100000037,610000003486,
2.4445,µm,Spine,1,1,1,100000003,610000003494,
1.4715,µm,Spine,1,1,1,100000037,610000003502,
0.442442,µm,Spine,0,1,1,100000000,610000003505,
8.41287,µm,Spine,3,2,1,100000037,610000003507,
5.11063,µm,Spine,1,2,1,100000003,610000003509,
1.77831,µm,Spine,2,2,1,100000000,610000003513,
5.17269,µm,Spine,3,1,1,100000037,610000003524,
12.6389,µm,Spine,4,2,1,100000037,610000003531,
5.80609,µm,Spine,1,2,1,100000003,610000003542,
8.29848,µm,Spine,2,3,1,100000003,610000003544,
4.80463,µm,Spine,1,1,1,100000003,610000003547,
12.6389,µm,Spine,4,2,1,100000037,610000003563,
4.77444,µm,Spine,1,2,1,100000003,610000003566,
11.3528,µm,Spine,5,3,1,100000003,610000003571,
3.65994,µm,Spine,2,1,1,100000037,610000003573,
2.03043,µm,Spine,1,2,1,100000003,610000003576,
6.6069,µm,Spine,4,2,1,100000037,610000003583,
3.56092,µm,Spine,1,1,1,100000003,610000003590,
2.71007,µm,Spine,0,1,1,100000003,610000003593,
5.11042,µm,Spine,1,2,1,100000000,610000003598,
6.73282,µm,Spine,2,2,1,100000000,610000003600,
1.14146,µm,Spine,0,1,1,100000000,610000003603,
2.2075,µm,Spine,1,1,1,100000003,610000003608,
2.91501,µm,Spine,2,3,1,100000037,610000003610,
4.68202,µm,Spine,3,2,1,100000037,610000003619,
3.21718,µm,Spine,0,1,1,100000037,610000003628,
1.31395,µm,Spine,0,1,1,100000003,610000003631,
8.98489,µm,Spine,4,3,1,100000003,610000003634,
3.14816,µm,Spine,2,2,1,100000037,610000003637,
5.80609,µm,Spine,1,2,1,100000003,610000003648,
6.31205,µm,Spine,3,2,1,100000037,610000003650,
6.57139,µm,Spine,3,1,1,100000037,610000003652,
8.42065,µm,Spine,4,2,1,100000003,610000003669,
3.47313,µm,Spine,2,2,1,100000037,610000003675,
7.79452,µm,Spine,2,2,1,100000003,610000003678,
5.80609,µm,Spine,1,2,1,100000003,610000003690,
8.2252,µm,Spine,2,3,1,100000003,610000003698,
6.18731,µm,Spine,1,1,1,100000000,610000003713,
2.38638,µm,Spine,1,1,1,100000003,610000003719,
11.1619,µm,Spine,3,3,1,100000003,610000003721,
5.17269,µm,Spine,3,1,1,100000037,610000003734,
3.2604,µm,Spine,1,1,1,100000003,610000003739,
3.48256,µm,Spine,1,1,1,100000000,610000003753,
1.67651,µm,Spine,0,1,1,100000037,610000003757,
10.9946,µm,Spine,5,3,1,100000003,610000003767,
7.42628,µm,Spine,2,1,1,100000000,610000003769,
5.03825,µm,Spine,1,1,1,100000003,610000003773,
9.24641,µm,Spine,2,3,1,100000003,610000003791,
3.84789,µm,Spine,1,1,1,100000000,610000003826,
2.73475,µm,Spine,2,2,1,100000037,610000003828,
6.3339,µm,Spine,1,1,1,100000000,610000003842,
9.32859,µm,Spine,2,3,1,100000003,610000003844,
8.36156,µm,Spine,1,1,1,100000003,610000003850,
0.216042,µm,Spine,0,1,1,100000003,610000003880,
9.22655,µm,Spine,4,2,1,100000037,610000003882,
8.63305,µm,Spine,2,1,1,100000000,610000003888,
1.34564,µm,Spine,0,1,1,100000000,610000003891,
0.469785,µm,Spine,1,1,1,100000037,610000003894,
4.26152,µm,Spine,1,1,1,100000003,610000003897,
8.08418,µm,Spine,2,3,1,100000003,610000003902,
3.25504,µm,Spine,3,3,1,100000037,610000003908,
3.36066,µm,Spine,0,1,1,100000037,610000003911,
3.01048,µm,Spine,1,2,1,100000003,610000003915,
0.216042,µm,Spine,0,1,1,100000003,610000003920,
7.56483,µm,Spine,2,1,1,100000000,610000003925,
11.6435,µm,Spine,4,2,1,100000037,610000003931,
1.74505,µm,Spine,1,1,1,100000037,610000003937,
1.76077,µm,Spine,1,1,1,100000003,610000003939,
3.49886,µm,Spine,1,2,1,100000003,610000003942,
4.65234,µm,Spine,1,2,1,100000000,610000003946,
2.54557,µm,Spine,0,1,1,100000000,610000003949,
0.216042,µm,Spine,0,1,1,100000003,610000003957,
7.00707,µm,Spine,1,2,1,100000003,610000003959,
4.7483,µm,Spine,1,1,1,100000000,610000003965,
7.10599,µm,Spine,1,1,1,100000003,610000003970,
5.8384,µm,Spine,3,2,1,100000037,610000003972,
0.44083,µm,Spine,0,1,1,100000003,610000003979,
6.20035,µm,Spine,4,3,1,100000037,610000003991,
8.31591,µm,Spine,3,2,1,100000037,610000003993,
2.32875,µm,Spine,1,1,1,100000003,610000003999,
6.31205,µm,Spine,3,2,1,100000037,610000004018,
1.33922,µm,Spine,0,1,1,100000003,610000004021,
3.50314,µm,Spine,2,2,1,100000037,610000004026,
3.35826,µm,Spine,3,3,1,100000037,610000004030,
3.04386,µm,Spine,1,1,1,100000003,610000004038,
7.94151,µm,Spine,1,1,1,100000003,610000004042,
7.56483,µm,Spine,2,1,1,100000000,610000004049,
7.63516,µm,Spine,2,3,1,100000003,610000004051,
0.216042,µm,Spine,0,1,1,100000003,610000004060,
2.05165,µm,Spine,1,1,1,100000003,610000004062,
0.153414,µm,Spine,0,1,1,100000037,610000004065,
1.47871,µm,Spine,1,2,1,100000000,610000004067,
0.946176,µm,Spine,0,1,1,100000000,610000004070,
0.444071,µm,Spine,0,1,1,100000003,610000004073,
8.19683,µm,Spine,3,2,1,100000003,610000004080,
4.26517,µm,Spine,1,2,1,100000000,610000004087,
7.3948,µm,Spine,3,2,1,100000037,610000004094,
7.06105,µm,Spine,4,3,1,100000037,610000004096,
6.15453,µm,Spine,1,1,1,100000003,610000004101,
10.8671,µm,Spine,3,4,1,100000003,610000004104,
4.93015,µm,Spine,1,2,1,100000003,610000004106,
3.64486,µm,Spine,1,1,1,100000003,610000004121,
4.14077,µm,Spine,2,3,1,100000037,610000004129,
4.26219,µm,Spine,1,2,1,100000000,610000004133,
0.66268,µm,Spine,0,1,1,100000037,610000004137,
5.20214,µm,Spine,1,2,1,100000003,610000004145,
7.78481,µm,Spine,1,1,1,100000003,610000004150,
3.56092,µm,Spine,1,1,1,100000003,610000004155,
8.30302,µm,Spine,4,2,1,100000037,610000004164,
1.4715,µm,Spine,1,1,1,100000037,610000004185,
2.26572,µm,Spine,1,2,1,100000037,610000004188,
4.26152,µm,Spine,1,1,1,100000003,610000004191,
7.98428,µm,Spine,2,2,1,100000003,610000004194,
0.216042,µm,Spine,0,1,1,100000003,610000004200,
0.425247,µm,Spine,0,1,1,100000003,610000004207,
8.1526,µm,Spine,2,3,1,100000003,610000004212,
3.05603,µm,Spine,2,2,1,100000037,610000004214,
4.26152,µm,Spine,1,1,1,100000003,610000004233,
4.69762,µm,Spine,3,2,1,100000037,610000004235,
5.5526,µm,Spine,3,1,1,100000037,610000004239,
3.42483,µm,Spine,1,2,1,100000003,610000004241,
0.303533,µm,Spine,0,1,1,100000000,610000004243,
1.93801,µm,Spine,2,1,1,100000000,610000004246,
4.87259,µm,Spine,1,1,1,100000003,610000004251,
9.06416,µm,Spine,4,2,1,100000037,610000004254,
1.01621,µm,Spine,0,1,1,100000003,610000004257,
2.71526,µm,Spine,0,1,1,100000000,610000004262,
11.3528,µm,Spine,5,3,1,100000003,610000004266,
3.13893,µm,Spine,2,1,1,100000037,610000004275,
7.79452,µm,Spine,2,2,1,100000003,610000004281,
0.403857,µm,Spine,0,1,1,100000003,610000004286,
7.78481,µm,Spine,1,1,1,100000003,610000004295,
0.905395,µm,Spine,0,1,1,100000003,610000004298,
5.17269,µm,Spine,3,1,1,100000037,610000004305,
12.4065,µm,Spine,4,2,1,100000037,610000004308,
7.67218,µm,Spine,2,2,1,100000000,610000004315,
11.1619,µm,Spine,3,3,1,100000003,610000004317,
5.17269,µm,Spine,3,1,1,100000037,610000004322,
7.17083,µm,Spine,2,3,1,100000003,610000004328,
6.33493,µm,Spine,3,2,1,100000037,610000004341,
5.5526,µm,Spine,3,1,1,100000037,610000004353,
7.78481,µm,Spine,1,1,1,100000003,610000004358,
2.38638,µm,Spine,1,1,1,100000003,610000004361,
1.72115,µm,Spine,1,2,1,100000003,610000004381,
0.97866,µm,Spine,0,1,1,100000037,610000004383,
10.6719,µm,Spine,4,2,1,100000037,610000004385,
5.06427,µm,Spine,3,2,1,100000037,610000004390,
1.55014,µm,Spine,0,1,1,100000037,610000004393,
9.42445,µm,Spine,2,3,1,100000003,610000004397,
0.403857,µm,Spine,0,1,1,100000003,610000004399,
3.68017,µm,Spine,2,2,1,100000037,610000004404,
9.10305,µm,Spine,4,3,1,100000037,610000004406,
5.39203,µm,Spine,1,1,1,100000003,610000004410,
9.22655,µm,Spine,4,2,1,100000037,610000004413,
0.303533,µm,Spine,0,1,1,100000000,610000004418,
3.14816,µm,Spine,2,2,1,100000037,610000004426,
4.67987,µm,Spine,1,2,1,100000000,610000004428,
4.7483,µm,Spine,1,1,1,100000000,610000004434,
3.35826,µm,Spine,3,3,1,100000037,610000004437,
4.76944,µm,Spine,2,1,1,100000037,610000004450,
0.316775,µm,Spine,0,1,1,100000037,610000004452,
0.442442,µm,Spine,0,1,1,100000000,610000004464,
5.8384,µm,Spine,3,2,1,100000037,610000004466,
4.16783,µm,Spine,3,1,1,100000037,610000004470,
9.54801,µm,Spine,3,1,1,100000000,610000004478,
8.69313,µm,Spine,4,2,1,100000037,610000004484,
7.04092,µm,Spine,1,2,1,100000000,610000004486,
6.42429,µm,Spine,4,2,1,100000037,610000004491,
5.06427,µm,Spine,3,2,1,100000037,610000004494,
5.79994,µm,Spine,3,2,1,100000037,610000004507,
3.2604,µm,Spine,1,1,1,100000003,610000004512,
1.51627,µm,Spine,0,1,1,100000003,610000004515,
10.3618,µm,Spine,4,2,1,100000037,610000004522,
3.07553,µm,Spine,0,1,1,100000037,610000004528,
4.65234,µm,Spine,1,2,1,100000000,610000004534,
4.68202,µm,Spine,3,2,1,100000037,610000004538,
1.32978,µm,Spine,0,1,1,100000003,610000004540,
2.4445,µm,Spine,1,1,1,100000003,610000004543,
9.32859,µm,Spine,2,3,1,100000003,610000004545,
7.06105,µm,Spine,4,3,1,100000037,610000004547,
8.31487,µm,Spine,2,1,1,100000000,610000004549,
5.69671,µm,Spine,3,1,1,100000037,610000004551,
1.4715,µm,Spine,1,1,1,100000037,610000004563,
5.8056,µm,Spine,1,2,1,100000000,610000004568,
10.2746,µm,Spine,3,1,1,100000000,610000004573,
4.65234,µm,Spine,1,2,1,100000000,610000004575,
0.214379,µm,Spine,0,1,1,100000003,610000004590,
5.20214,µm,Spine,1,2,1,100000003,610000004593,
9.89972,µm,Spine,5,3,1,100000003,610000004605,
5.99351,µm,Spine,3,1,1,100000037,610000004607,
14.821,µm,Spine,4,2,1,100000000,610000004611,
10.4878,µm,Spine,3,1,1,100000000,610000004626,
9.54801,µm,Spine,3,1,1,100000000,610000004631,
4.16783,µm,Spine,3,1,1,100000037,610000004634,
1.14146,µm,Spine,0,1,1,100000000,610000004636,
3.47753,µm,Spine,2,2,1,100000003,610000004638,
0.812936,µm,Spine,0,1,1,100000003,610000004650,
4.81672,µm,Spine,3,1,1,100000037,610000004656,
11.5534,µm,Spine,4,2,1,100000000,610000004658,
4.03011,µm,Spine,1,2,1,100000003,610000004667,
9.04355,µm,Spine,2,1,1,100000000,610000004669,
5.20214,µm,Spine,1,2,1,100000003,610000004673,
8.42065,µm,Spine,4,2,1,100000003,610000004675,
4.45063,µm,Spine,2,3,1,100000037,610000004686,
1.34564,µm,Spine,0,1,1,100000000,610000004691,
4.7483,µm,Spine,1,1,1,100000000,610000004697,
7.4501,µm,Spine,1,1,1,100000003,610000004701,
6.92543,µm,Spine,1,1,1,100000003,610000004704,
4.7483,µm,Spine,1,1,1,100000000,610000004710,
7.16265,µm,Spine,2,1,1,100000000,610000004712,
5.75262,µm,Spine,1,1,1,100000000,610000004716,
2.24814,µm,Spine,1,2,1,100000037,610000004737,
1.61162,µm,Spine,2,2,1,100000000,610000004743,
0,µm,Spine,0,1,1,100000000,610000004745,
4.80463,µm,Spine,1,1,1,100000003,610000004747,
1.16358,µm,Spine,0,1,1,100000003,610000004750,
6.60334,µm,Spine,1,2,1,100000000,610000004752,
3.92809,µm,Spine,3,2,1,100000037,610000004754,
6.75638,µm,Spine,2,1,1,100000000,610000004761,
6.03512,µm,Spine,2,2,1,100000003,610000004769,
7.10599,µm,Spine,1,1,1,100000003,610000004793,
4.7483,µm,Spine,1,1,1,100000000,610000004799,
6.07027,µm,Spine,4,2,1,100000037,610000004807,
1.55014,µm,Spine,0,1,1,100000037,610000004814,
1.3787,µm,Spine,1,2,1,100000003,610000004834,
8.2252,µm,Spine,2,3,1,100000003,610000004847,
2.24814,µm,Spine,1,2,1,100000037,610000004849,
8.2252,µm,Spine,2,3,1,100000003,610000004853,
7.16265,µm,Spine,2,1,1,100000000,610000004857,
4.08287,µm,Spine,3,2,1,100000037,610000004860,
4.68202,µm,Spine,3,2,1,100000037,610000004864,
8.48183,µm,Spine,3,2,1,100000037,610000004866,
4.40647,µm,Spine,2,1,1,100000037,610000004868,
6.47362,µm,Spine,2,1,1,100000000,610000004875,
0.622302,µm,Spine,1,1,1,100000037,610000004877,
3.8041,µm,Spine,1,2,1,100000000,610000004879,
8.09192,µm,Spine,1,1,1,100000003,610000004882,
10.2759,µm,Spine,2,3,1,100000003,610000004885,
4.9849,µm,Spine,1,2,1,100000003,610000004887,
3.45442,µm,Spine,2,1,1,100000037,610000004890,
7.78481,µm,Spine,1,1,1,100000003,610000004896,
6.37937,µm,Spine,4,3,1,100000037,610000004901,
10.164,µm,Spine,3,1,1,100000000,610000004905,
5.57283,µm,Spine,1,1,1,100000003,610000004915,
4.13873,µm,Spine,1,1,1,100000003,610000004921,
4.70835,µm,Spine,1,1,1,100000003,610000004928,
11.7652,µm,Spine,5,2,1,100000003,610000004931,
8.48183,µm,Spine,3,2,1,100000037,610000004937,
3.65327,µm,Spine,0,1,1,100000037,610000004939,
9.24641,µm,Spine,2,3,1,100000003,610000004947,
7.79002,µm,Spine,2,3,1,100000003,610000004952,
2.73475,µm,Spine,2,2,1,100000037,610000004955,
0.155158,µm,Spine,0,1,1,100000003,610000004973,
9.04355,µm,Spine,2,1,1,100000000,610000004982,
4.24685,µm,Spine,3,2,1,100000037,610000004995,
1.16358,µm,Spine,0,1,1,100000003,610000005001,
3.56092,µm,Spine,1,1,1,100000003,610000005004,
2.3544,µm,Spine,0,1,1,100000037,610000005007,
5.2582,µm,Spine,3,2,1,100000037,610000005010,
11.9742,µm,Spine,4,2,1,100000037,610000005012,
2.40253,µm,Spine,1,2,1,100000037,610000005038,
0.586927,µm,Spine,0,1,1,100000003,610000005047,
1.92167,µm,Spine,0,1,1,100000000,610000005050,
5.55157,µm,Spine,1,2,1,100000003,610000005052,
0.493018,µm,Spine,0,1,1,100000000,610000005060,
2.81151,µm,Spine,2,1,1,100000037,610000005065,
6.15453,µm,Spine,1,1,1,100000003,610000005069,
11.8082,µm,Spine,4,2,1,100000037,610000005088,
1.02632,µm,Spine,1,1,1,100000000,610000005093,
5.28087,µm,Spine,1,2,1,100000000,610000005103,
3.54297,µm,Spine,1,2,1,100000003,610000005113,
3.0702,µm,Spine,2,3,1,100000037,610000005115,
1.96427,µm,Spine,1,2,1,100000037,610000005117,
3.92809,µm,Spine,3,2,1,100000037,610000005122,
2.75928,µm,Spine,2,2,1,100000037,610000005125,
1.94946,µm,Spine,2,2,1,100000037,610000005139,
0.216042,µm,Spine,0,1,1,100000003,610000005163,
11.0682,µm,Spine,3,3,1,100000003,610000005168,
5.06427,µm,Spine,3,2,1,100000037,610000005187,
7.36696,µm,Spine,2,2,1,100000000,610000005189,
5.54754,µm,Spine,1,1,1,100000003,610000005197,
6.47954,µm,Spine,3,2,1,100000037,610000005200,
12.2746,µm,Spine,4,2,1,100000037,610000005203,
6.43529,µm,Spine,3,1,1,100000037,610000005219,
1.51627,µm,Spine,0,1,1,100000003,610000005222,
2.54557,µm,Spine,0,1,1,100000000,610000005225,
3.85163,µm,Spine,1,2,1,100000003,610000005229,
3.2604,µm,Spine,1,1,1,100000003,610000005237,
1.33192,µm,Spine,1,2,1,100000000,610000005239,
7.3948,µm,Spine,3,2,1,100000037,610000005249,
0.425247,µm,Spine,0,1,1,100000003,610000005252,
4.0969,µm,Spine,1,1,1,100000003,610000005264,
6.6069,µm,Spine,4,2,1,100000037,610000005279,
0.180985,µm,Spine,0,1,1,100000000,610000005287,
3.87476,µm,Spine,2,2,1,100000037,610000005291,
1.55006,µm,Spine,0,1,1,100000000,610000005293,
5.17269,µm,Spine,3,1,1,100000037,610000005300,
8.69313,µm,Spine,4,2,1,100000037,610000005306,
11.6435,µm,Spine,4,2,1,100000037,610000005310,
0.808698,µm,Spine,0,1,1,100000003,610000005315,
11.432,µm,Spine,5,2,1,100000003,610000005319,
0.808698,µm,Spine,0,1,1,100000003,610000005322,
2.71296,µm,Spine,1,2,1,100000000,610000005326,
2.07037,µm,Spine,0,1,1,100000037,610000005328,
0.876851,µm,Spine,1,2,1,100000037,610000005333,
1.44562,µm,Spine,1,1,1,100000037,610000005341,
1.38032,µm,Spine,1,2,1,100000037,610000005357,
5.06427,µm,Spine,3,2,1,100000037,610000005364,
4.93015,µm,Spine,1,2,1,100000003,610000005374,
5.5526,µm,Spine,3,1,1,100000037,610000005376,
6.3517,µm,Spine,1,1,1,100000003,610000005384,
4.34058,µm,Spine,1,2,1,100000003,610000005391,
3.31874,µm,Spine,2,2,1,100000037,610000005393,
1.96427,µm,Spine,1,2,1,100000037,610000005395,
1.95291,µm,Spine,2,2,1,100000000,610000005398,
0.868167,µm,Spine,0,1,1,100000003,610000005407,
2.62826,µm,Spine,1,1,1,100000003,610000005427,
0.607206,µm,Spine,0,1,1,100000003,610000005440,
1.55006,µm,Spine,0,1,1,100000000,610000005443,
5.20214,µm,Spine,1,2,1,100000003,610000005447,
4.86297,µm,Spine,1,2,1,100000000,610000005453,
7.58671,µm,Spine,3,2,1,100000037,610000005462,
1.55006,µm,Spine,0,1,1,100000000,610000005464,
10.2746,µm,Spine,3,1,1,100000000,610000005467,
4.26219,µm,Spine,1,2,1,100000000,610000005470,
2.24525,µm,Spine,1,2,1,100000000,610000005475,
5.69671,µm,Spine,3,1,1,100000037,610000005477,
5.80609,µm,Spine,1,2,1,100000003,610000005481,
5.20214,µm,Spine,1,2,1,100000003,610000005485,
2.08205,µm,Spine,0,1,1,100000000,610000005487,
0.30196,µm,Spine,0,1,1,100000003,610000005492,
2.71007,µm,Spine,0,1,1,100000003,610000005500,
14.821,µm,Spine,4,2,1,100000000,610000005502,
1.25363,µm,Spine,1,2,1,100000003,610000005505,
4.99047,µm,Spine,3,1,1,100000037,610000005510,
5.17269,µm,Spine,3,1,1,100000037,610000005521,
0.425247,µm,Spine,0,1,1,100000003,610000005529,
6.31205,µm,Spine,3,2,1,100000037,610000005533,
1.16593,µm,Spine,0,1,1,100000003,610000005543,
7.10599,µm,Spine,1,1,1,100000003,610000005562,
1.37858,µm,Spine,2,1,1,100000037,610000005564,
0.216042,µm,Spine,0,1,1,100000003,610000005572,
3.9245,µm,Spine,3,1,1,100000037,610000005583,
7.62999,µm,Spine,2,2,1,100000003,610000005587,
6.54688,µm,Spine,1,1,1,100000003,610000005590,
1.28391,µm,Spine,1,1,1,100000003,610000005597,
2.13621,µm,Spine,2,2,1,100000000,610000005607,
2.54941,µm,Spine,1,2,1,100000037,610000005611,
7.78481,µm,Spine,1,1,1,100000003,610000005619,
7.27955,µm,Spine,1,1,1,100000003,610000005628,
11.3528,µm,Spine,5,3,1,100000003,610000005634,
3.90698,µm,Spine,1,2,1,100000000,610000005637,
