2.93499,µm,Spine,0,1,1,100000037,610000005644,
14.821,µm,Spine,4,2,1,100000000,610000005646,
0.30196,µm,Spine,0,1,1,100000003,610000005649,
1.33922,µm,Spine,0,1,1,100000003,610000005651,
0.652418,µm,Spine,1,1,1,100000000,610000005654,
7.79452,µm,Spine,2,2,1,100000003,610000005659,
4.86739,µm,Spine,3,2,1,100000037,610000005662,
2.55905,µm,Spine,1,2,1,100000000,610000005669,
7.00707,µm,Spine,1,2,1,100000003,610000005684,
1.13691,µm,Spine,0,1,1,100000003,610000005690,
8.42065,µm,Spine,4,2,1,100000003,610000005692,
0.905395,µm,Spine,0,1,1,100000003,610000005696,
4.48481,µm,Spine,1,1,1,100000037,610000005704,
1.7182,µm,Spine,0,1,1,100000003,610000005709,
6.98918,µm,Spine,4,2,1,100000037,610000005713,
12.2746,µm,Spine,4,2,1,100000037,610000005739,
10.3618,µm,Spine,4,2,1,100000037,610000005746,
2.62848,µm,Spine,2,1,1,100000037,610000005755,
0,µm,Spine,0,1,1,100000037,610000005759,
2.14794,µm,Spine,0,1,1,100000003,610000005767,
0.808698,µm,Spine,0,1,1,100000003,610000005769,
3.76063,µm,Spine,2,1,1,100000003,610000005772,
12.6389,µm,Spine,4,2,1,100000037,610000005776,
2.50869,µm,Spine,2,1,1,100000037,610000005784,
11.3528,µm,Spine,5,3,1,100000003,610000005802,
3.0702,µm,Spine,2,3,1,100000037,610000005812,
2.50034,µm,Spine,0,1,1,100000037,610000005814,
3.56142,µm,Spine,1,2,1,100000003,610000005821,
1.80395,µm,Spine,0,1,1,100000037,610000005825,
0.0919892,µm,Spine,0,1,1,100000003,610000005849,
12.7422,µm,Spine,4,2,1,100000037,610000005860,
9.89972,µm,Spine,5,3,1,100000003,610000005862,
1.7182,µm,Spine,0,1,1,100000003,610000005867,
6.92543,µm,Spine,1,1,1,100000003,610000005883,
2.54941,µm,Spine,1,2,1,100000037,610000005886,
4.7483,µm,Spine,1,1,1,100000000,610000005889,
0.980133,µm,Spine,0,1,1,100000003,610000005895,
2.97948,µm,Spine,2,1,1,100000037,610000005908,
12.1324,µm,Spine,4,2,1,100000037,610000005910,
0.425247,µm,Spine,0,1,1,100000003,610000005920,
9.38223,µm,Spine,4,2,1,100000003,610000005933,
0.849779,µm,Spine,0,1,1,100000003,610000005944,
0.381239,µm,Spine,0,1,1,100000003,610000005946,
2.483,µm,Spine,1,2,1,100000037,610000005950,
3.56092,µm,Spine,1,1,1,100000003,610000005952,
6.15453,µm,Spine,1,1,1,100000003,610000005955,
2.62811,µm,Spine,2,2,1,100000037,610000005982,
7.78481,µm,Spine,1,1,1,100000003,610000005985,
0.155158,µm,Spine,0,1,1,100000003,610000005989,
3.76063,µm,Spine,2,1,1,100000003,610000005995,
1.46313,µm,Spine,2,1,1,100000000,610000006011,
10.3832,µm,Spine,3,1,1,100000000,610000006013,
0.216042,µm,Spine,0,1,1,100000003,610000006018,
2.77042,µm,Spine,1,2,1,100000003,610000006021,
1.93551,µm,Spine,0,1,1,100000037,610000006036,
5.2582,µm,Spine,3,2,1,100000037,610000006038,
5.69671,µm,Spine,3,1,1,100000037,610000006041,
1.77657,µm,Spine,0,1,1,100000003,610000006043,
0.30196,µm,Spine,0,1,1,100000003,610000006057,
1.31395,µm,Spine,0,1,1,100000003,610000006060,
0.203023,µm,Spine,0,1,1,100000003,610000006062,
2.2352,µm,Spine,0,1,1,100000000,610000006068,
8.85599,µm,Spine,4,2,1,100000003,610000006073,
1.44562,µm,Spine,1,1,1,100000037,610000006086,
5.57283,µm,Spine,1,1,1,100000003,610000006098,
6.47954,µm,Spine,3,2,1,100000037,610000006100,
6.37937,µm,Spine,4,3,1,100000037,610000006115,
8.22731,µm,Spine,1,1,1,100000003,610000006128,
0.30196,µm,Spine,0,1,1,100000003,610000006131,
0.648223,µm,Spine,0,1,1,100000003,610000006134,
0.808698,µm,Spine,0,1,1,100000003,610000006142,
2.25522,µm,Spine,2,1,1,100000000,610000006149,
0.579375,µm,Spine,1,2,1,100000037,610000006155,
1.20456,µm,Spine,0,1,1,100000037,610000006181,
1.16358,µm,Spine,0,1,1,100000003,610000006189,
6.73988,µm,Spine,1,1,1,100000003,610000006191,
0.980133,µm,Spine,0,1,1,100000003,610000006199,
8.89345,µm,Spine,1,1,1,100000003,610000006207,
6.31855,µm,Spine,4,2,1,100000037,610000006228,
1.19299,µm,Spine,0,1,1,100000003,610000006237,
6.37937,µm,Spine,4,3,1,100000037,610000006247,
6.31205,µm,Spine,3,2,1,100000037,610000006253,
0,µm,Spine,0,1,1,100000003,610000006258,
1.98792,µm,Spine,1,1,1,100000037,610000006263,
1.12684,µm,Spine,0,1,1,100000003,610000006288,
5.17269,µm,Spine,3,1,1,100000037,610000006292,
2.40277,µm,Spine,1,2,1,100000000,610000006296,
7.94151,µm,Spine,1,1,1,100000003,610000006298,
7.94151,µm,Spine,1,1,1,100000003,610000006300,
6.6069,µm,Spine,4,2,1,100000037,610000006312,
2.08205,µm,Spine,0,1,1,100000000,610000006315,
1.20456,µm,Spine,0,1,1,100000037,610000006327,
0.425247,µm,Spine,0,1,1,100000003,610000006353,
0.980133,µm,Spine,0,1,1,100000003,610000006360,
8.31487,µm,Spine,2,1,1,100000000,610000006364,
1.44562,µm,Spine,1,1,1,100000037,610000006375,
4.70835,µm,Spine,1,1,1,100000003,610000006398,
4.26152,µm,Spine,1,1,1,100000003,610000006401,
0.812936,µm,Spine,0,1,1,100000003,610000006429,
0.622302,µm,Spine,1,1,1,100000037,610000006433,
4.7483,µm,Spine,1,1,1,100000000,610000006449,
3.36189,µm,Spine,1,2,1,100000003,610000006458,
1.50596,µm,Spine,0,1,1,100000037,610000006460,
0,µm,Spine,0,1,1,100000037,610000006463,
1.25395,µm,Spine,1,1,1,100000037,610000006470,
6.92543,µm,Spine,1,1,1,100000003,610000006486,
5.17269,µm,Spine,3,1,1,100000037,610000006493,
3.20427,µm,Spine,1,2,1,100000003,610000006500,
3.76063,µm,Spine,2,1,1,100000003,610000006504,
8.42065,µm,Spine,4,2,1,100000003,610000006531,
1.7182,µm,Spine,0,1,1,100000003,610000006537,
0.216042,µm,Spine,0,1,1,100000003,610000006540,
0.425247,µm,Spine,0,1,1,100000003,610000006543,
12.6389,µm,Spine,4,2,1,100000037,610000006546,
4.94829,µm,Spine,1,1,1,100000037,610000006595,
1.13669,µm,Spine,1,1,1,100000037,610000006617,
2.3544,µm,Spine,0,1,1,100000037,610000006646,
0.216042,µm,Spine,0,1,1,100000003,610000006659,
1.16358,µm,Spine,0,1,1,100000003,610000006661,
6.15453,µm,Spine,1,1,1,100000003,610000006664,
10.5155,µm,Spine,4,2,1,100000037,610000006666,
4.808,µm,Spine,1,1,1,100000037,610000006672,
2.52816,µm,Spine,2,2,1,100000000,610000006689,
1.98792,µm,Spine,1,1,1,100000037,610000006701,
1.25395,µm,Spine,1,1,1,100000037,610000006710,
12.6389,µm,Spine,4,2,1,100000037,610000006718,
5.03825,µm,Spine,1,1,1,100000003,610000006723,
5.17269,µm,Spine,3,1,1,100000037,610000006753,
0.579375,µm,Spine,1,2,1,100000037,610000006782,
1.65982,µm,Spine,1,1,1,100000037,610000006787,
3.05916,µm,Spine,1,2,1,100000003,610000006824,
14.4186,µm,Spine,4,2,1,100000000,610000006880,
14.1571,µm,Spine,4,2,1,100000000,610000006881,
11.3382,µm,Spine,4,2,1,100000000,610000006882,
10.4087,µm,Spine,4,3,1,100000000,610000006883,
10.768,µm,Spine,3,1,1,100000000,610000006884,
10.768,µm,Spine,3,1,1,100000000,610000006885,
10.164,µm,Spine,3,1,1,100000000,610000006886,
9.92817,µm,Spine,3,1,1,100000000,610000006887,
9.80643,µm,Spine,3,1,1,100000000,610000006888,
9.54801,µm,Spine,3,1,1,100000000,610000006889,
8.91868,µm,Spine,2,1,1,100000000,610000006890,
7.85443,µm,Spine,2,1,1,100000000,610000006891,
7.85443,µm,Spine,2,1,1,100000000,610000006892,
7.16265,µm,Spine,2,1,1,100000000,610000006893,
6.75638,µm,Spine,2,1,1,100000000,610000006894,
7.99857,µm,Spine,2,2,1,100000000,610000006895,
7.99857,µm,Spine,2,2,1,100000000,610000006896,
7.4697,µm,Spine,2,2,1,100000000,610000006897,
7.36696,µm,Spine,2,2,1,100000000,610000006898,
7.16624,µm,Spine,2,2,1,100000000,610000006899,
6.04409,µm,Spine,1,1,1,100000000,610000006900,
6.04409,µm,Spine,1,1,1,100000000,610000006901,
5.75262,µm,Spine,1,1,1,100000000,610000006902,
4.19997,µm,Spine,1,1,1,100000000,610000006903,
4.01828,µm,Spine,1,1,1,100000000,610000006904,
3.84789,µm,Spine,1,1,1,100000000,610000006905,
3.84789,µm,Spine,1,1,1,100000000,610000006906,
3.48256,µm,Spine,1,1,1,100000000,610000006907,
3.48256,µm,Spine,1,1,1,100000000,610000006908,
6.74845,µm,Spine,1,2,1,100000000,610000006909,
6.60334,µm,Spine,1,2,1,100000000,610000006910,
6.29713,µm,Spine,1,2,1,100000000,610000006911,
5.97393,µm,Spine,1,2,1,100000000,610000006912,
5.8056,µm,Spine,1,2,1,100000000,610000006913,
4.94922,µm,Spine,1,2,1,100000000,610000006914,
4.39015,µm,Spine,1,2,1,100000000,610000006915,
4.26219,µm,Spine,1,2,1,100000000,610000006916,
3.42399,µm,Spine,1,2,1,100000000,610000006917,
2.89759,µm,Spine,0,1,1,100000000,610000006918,
2.3874,µm,Spine,0,1,1,100000000,610000006919,
1.55006,µm,Spine,0,1,1,100000000,610000006920,
1.34564,µm,Spine,0,1,1,100000000,610000006921,
1.14146,µm,Spine,0,1,1,100000000,610000006922,
0.946176,µm,Spine,0,1,1,100000000,610000006923,
0.946176,µm,Spine,0,1,1,100000000,610000006924,
0.760867,µm,Spine,0,1,1,100000000,610000006925,
0.578702,µm,Spine,0,1,1,100000000,610000006926,
0,µm,Spine,0,1,1,100000000,610000006927,
0,µm,Spine,0,1,1,100000000,610000006928,
5.53813,µm,Spine,1,2,1,100000000,610000006929,
5.31423,µm,Spine,1,2,1,100000000,610000006930,
4.06078,µm,Spine,1,2,1,100000000,610000006931,
2.85742,µm,Spine,1,2,1,100000000,610000006932,
2.55905,µm,Spine,1,2,1,100000000,610000006933,
2.40277,µm,Spine,1,2,1,100000000,610000006934,
1.92844,µm,Spine,1,2,1,100000000,610000006935,
1.62345,µm,Spine,1,2,1,100000000,610000006936,
2.52816,µm,Spine,2,2,1,100000000,610000006937,
2.52816,µm,Spine,2,2,1,100000000,610000006938,
1.82869,µm,Spine,2,1,1,100000000,610000006939,
1.18166,µm,Spine,1,1,1,100000000,610000006940,
0.442442,µm,Spine,0,1,1,100000000,610000006941,
0.814818,µm,Spine,0,1,1,100000000,610000006944,
0.113336,µm,Spine,0,1,1,100000000,610000006945,
6.45312,µm,Spine,1,1,1,100000003,610000008550,
6.45312,µm,Spine,1,1,1,100000003,610000008551,
5.10211,µm,Spine,1,1,1,100000003,610000008552,
4.26152,µm,Spine,1,1,1,100000003,610000008553,
4.26152,µm,Spine,1,1,1,100000003,610000008554,
4.0029,µm,Spine,1,1,1,100000003,610000008555,
3.71114,µm,Spine,1,1,1,100000003,610000008556,
3.71114,µm,Spine,1,1,1,100000003,610000008557,
3.56092,µm,Spine,1,1,1,100000003,610000008558,
3.41114,µm,Spine,1,1,1,100000003,610000008559,
3.41114,µm,Spine,1,1,1,100000003,610000008560,
3.2604,µm,Spine,1,1,1,100000003,610000008561,
3.10839,µm,Spine,1,1,1,100000003,610000008562,
2.62826,µm,Spine,1,1,1,100000003,610000008563,
2.4445,µm,Spine,1,1,1,100000003,610000008564,
1.59137,µm,Spine,1,1,1,100000003,610000008565,
1.43362,µm,Spine,1,1,1,100000003,610000008566,
10.8671,µm,Spine,3,4,1,100000003,610000008567,
10.9714,µm,Spine,3,3,1,100000003,610000008568,
10.5001,µm,Spine,2,3,1,100000003,610000008569,
10.2759,µm,Spine,2,3,1,100000003,610000008570,
10.1726,µm,Spine,2,3,1,100000003,610000008571,
9.53353,µm,Spine,2,3,1,100000003,610000008572,
9.24641,µm,Spine,2,3,1,100000003,610000008573,
8.08418,µm,Spine,2,3,1,100000003,610000008574,
7.79002,µm,Spine,2,3,1,100000003,610000008575,
7.79002,µm,Spine,2,3,1,100000003,610000008576,
7.7656,µm,Spine,2,2,1,100000003,610000008577,
7.47437,µm,Spine,2,2,1,100000003,610000008578,
7.38955,µm,Spine,1,2,1,100000003,610000008579,
7.2024,µm,Spine,1,2,1,100000003,610000008580,
7.00707,µm,Spine,1,2,1,100000003,610000008581,
6.62281,µm,Spine,1,2,1,100000003,610000008582,
5.90183,µm,Spine,1,2,1,100000003,610000008583,
5.80609,µm,Spine,1,2,1,100000003,610000008584,
5.71681,µm,Spine,1,2,1,100000003,610000008585,
5.71681,µm,Spine,1,2,1,100000003,610000008586,
5.11063,µm,Spine,1,2,1,100000003,610000008587,
4.93015,µm,Spine,1,2,1,100000003,610000008588,
4.75311,µm,Spine,1,2,1,100000003,610000008589,
4.11675,µm,Spine,1,2,1,100000003,610000008590,
2.03043,µm,Spine,1,2,1,100000003,610000008591,
3.54725,µm,Spine,1,2,1,100000003,610000008592,
3.01048,µm,Spine,1,2,1,100000003,610000008593,
3.01048,µm,Spine,1,2,1,100000003,610000008594,
2.1836,µm,Spine,1,2,1,100000003,610000008595,
1.42623,µm,Spine,1,2,1,100000003,610000008596,
1.28391,µm,Spine,1,1,1,100000003,610000008597,
0.980133,µm,Spine,0,1,1,100000003,610000008598,
0.980133,µm,Spine,0,1,1,100000003,610000008599,
0,µm,Spine,0,1,1,100000003,610000008600,
2.53546,µm,Spine,0,1,1,100000003,610000008601,
2.3504,µm,Spine,0,1,1,100000003,610000008602,
2.14794,µm,Spine,0,1,1,100000003,610000008603,
1.16358,µm,Spine,0,1,1,100000003,610000008604,
1.01178,µm,Spine,0,1,1,100000003,610000008605,
0.868167,µm,Spine,0,1,1,100000003,610000008606,
0.586927,µm,Spine,0,1,1,100000003,610000008607,
0.30196,µm,Spine,0,1,1,100000003,610000008608,
0.30196,µm,Spine,0,1,1,100000003,610000008609,
11.432,µm,Spine,5,2,1,100000003,610000008611,
10.8419,µm,Spine,5,2,1,100000003,610000008612,
10.8419,µm,Spine,5,2,1,100000003,610000008613,
10.6572,µm,Spine,5,2,1,100000003,610000008614,
10.3995,µm,Spine,5,2,1,100000003,610000008615,
9.93089,µm,Spine,5,2,1,100000003,610000008616,
11.3528,µm,Spine,5,3,1,100000003,610000008617,
11.3528,µm,Spine,5,3,1,100000003,610000008618,
11.0792,µm,Spine,5,3,1,100000003,610000008619,
8.85599,µm,Spine,4,2,1,100000003,610000008620,
8.85599,µm,Spine,4,2,1,100000003,610000008621,
8.42065,µm,Spine,4,2,1,100000003,610000008622,
7.33753,µm,Spine,2,2,1,100000003,610000008623,
7.19578,µm,Spine,2,2,1,100000003,610000008624,
7.04921,µm,Spine,2,2,1,100000003,610000008625,
6.74419,µm,Spine,2,2,1,100000003,610000008626,
6.03512,µm,Spine,2,2,1,100000003,610000008627,
6.03512,µm,Spine,2,2,1,100000003,610000008628,
5.63132,µm,Spine,2,2,1,100000003,610000008629,
5.63132,µm,Spine,2,2,1,100000003,610000008630,
5.20214,µm,Spine,1,2,1,100000003,610000008631,
4.39345,µm,Spine,1,2,1,100000003,610000008632,
4.03011,µm,Spine,1,2,1,100000003,610000008633,
3.67342,µm,Spine,1,2,1,100000003,610000008634,
3.91962,µm,Spine,2,2,1,100000003,610000008635,
3.78048,µm,Spine,2,2,1,100000003,610000008636,
3.32228,µm,Spine,2,1,1,100000003,610000008637,
3.32228,µm,Spine,2,1,1,100000003,610000008638,
2.55826,µm,Spine,0,1,1,100000003,610000008639,
2.25346,µm,Spine,0,1,1,100000003,610000008640,
2.09684,µm,Spine,0,1,1,100000003,610000008641,
1.6176,µm,Spine,0,1,1,100000003,610000008642,
1.6176,µm,Spine,0,1,1,100000003,610000008643,
1.46403,µm,Spine,0,1,1,100000003,610000008644,
1.16593,µm,Spine,0,1,1,100000003,610000008645,
1.00943,µm,Spine,0,1,1,100000003,610000008646,
0.684137,µm,Spine,0,1,1,100000003,610000008647,
0.515133,µm,Spine,0,1,1,100000003,610000008648,
0.515133,µm,Spine,0,1,1,100000003,610000008649,
0.515133,µm,Spine,0,1,1,100000003,610000008650,
0.17346,µm,Spine,0,1,1,100000003,610000008651,
8.89345,µm,Spine,1,1,1,100000003,610000008652,
8.36156,µm,Spine,1,1,1,100000003,610000008653,
7.78481,µm,Spine,1,1,1,100000003,610000008654,
7.62012,µm,Spine,1,1,1,100000003,610000008655,
7.27955,µm,Spine,1,1,1,100000003,610000008656,
7.10599,µm,Spine,1,1,1,100000003,610000008657,
4.70835,µm,Spine,1,1,1,100000003,610000008658,
4.55365,µm,Spine,1,1,1,100000003,610000008659,
4.55365,µm,Spine,1,1,1,100000003,610000008660,
3.94463,µm,Spine,1,1,1,100000003,610000008661,
3.49106,µm,Spine,1,1,1,100000003,610000008662,
2.89875,µm,Spine,1,1,1,100000003,610000008663,
2.75518,µm,Spine,1,1,1,100000003,610000008664,
1.90648,µm,Spine,1,1,1,100000003,610000008665,
1.80152,µm,Spine,1,2,1,100000003,610000008666,
1.70187,µm,Spine,1,2,1,100000003,610000008667,
1.59807,µm,Spine,1,2,1,100000003,610000008668,
1.49148,µm,Spine,1,2,1,100000003,610000008669,
1.49148,µm,Spine,1,2,1,100000003,610000008670,
1.3787,µm,Spine,1,2,1,100000003,610000008671,
1.3787,µm,Spine,1,2,1,100000003,610000008672,
1.25363,µm,Spine,1,2,1,100000003,610000008673,
0.648223,µm,Spine,0,1,1,100000003,610000008674,
0.648223,µm,Spine,0,1,1,100000003,610000008675,
0.685121,µm,Spine,0,1,1,100000003,610000008676,
0.611159,µm,Spine,0,1,1,100000003,610000008677,
0.360836,µm,Spine,0,1,1,100000003,610000008678,
3.74053,µm,Spine,1,2,1,100000003,610000008679,
3.74053,µm,Spine,1,2,1,100000003,610000008680,
3.54297,µm,Spine,1,2,1,100000003,610000008681,
3.05916,µm,Spine,1,2,1,100000003,610000008682,
2.91302,µm,Spine,1,2,1,100000003,610000008683,
2.62596,µm,Spine,1,2,1,100000003,610000008684,
2.2075,µm,Spine,1,1,1,100000003,610000008685,
0,µm,Spine,0,1,1,100000003,610000008686,
0.812936,µm,Spine,0,1,1,100000003,610000008690,
0.403857,µm,Spine,0,1,1,100000003,610000008691,
8.02759,µm,Spine,3,2,1,100000037,610000008883,
7.58671,µm,Spine,3,2,1,100000037,610000008884,
6.99591,µm,Spine,3,2,1,100000037,610000008885,
6.65058,µm,Spine,3,2,1,100000037,610000008886,
6.31205,µm,Spine,3,2,1,100000037,610000008887,
6.31205,µm,Spine,3,2,1,100000037,610000008888,
5.2582,µm,Spine,3,2,1,100000037,610000008889,
5.2582,µm,Spine,3,2,1,100000037,610000008890,
5.06427,µm,Spine,3,2,1,100000037,610000008891,
4.68202,µm,Spine,3,2,1,100000037,610000008892,
3.08596,µm,Spine,3,2,1,100000037,610000008893,
4.16483,µm,Spine,3,3,1,100000037,610000008894,
3.74433,µm,Spine,3,3,1,100000037,610000008895,
2.74344,µm,Spine,3,2,1,100000037,610000008896,
2.49179,µm,Spine,2,2,1,100000037,610000008897,
2.13942,µm,Spine,2,2,1,100000037,610000008898,
8.17228,µm,Spine,4,2,1,100000037,610000008899,
7.68504,µm,Spine,4,2,1,100000037,610000008900,
6.88724,µm,Spine,4,2,1,100000037,610000008901,
6.78895,µm,Spine,4,2,1,100000037,610000008902,
6.6069,µm,Spine,4,2,1,100000037,610000008903,
6.07027,µm,Spine,4,2,1,100000037,610000008904,
5.64437,µm,Spine,4,2,1,100000037,610000008905,
5.49734,µm,Spine,4,2,1,100000037,610000008906,
5.49734,µm,Spine,4,2,1,100000037,610000008907,
7.06105,µm,Spine,4,3,1,100000037,610000008908,
4.83526,µm,Spine,3,2,1,100000037,610000008909,
4.69762,µm,Spine,3,2,1,100000037,610000008910,
4.55463,µm,Spine,3,2,1,100000037,610000008911,
5.37615,µm,Spine,3,1,1,100000037,610000008912,
4.81672,µm,Spine,3,1,1,100000037,610000008913,
4.65217,µm,Spine,3,1,1,100000037,610000008914,
4.491,µm,Spine,3,1,1,100000037,610000008915,
3.9245,µm,Spine,3,1,1,100000037,610000008916,
2.97948,µm,Spine,2,1,1,100000037,610000008917,
2.97948,µm,Spine,2,1,1,100000037,610000008918,
1.19459,µm,Spine,1,1,1,100000037,610000008919,
1.19459,µm,Spine,1,1,1,100000037,610000008920,
0.622302,µm,Spine,1,1,1,100000037,610000008921,
0.976825,µm,Spine,1,2,1,100000037,610000008922,
0.579375,µm,Spine,1,2,1,100000037,610000008923,
0.579375,µm,Spine,1,2,1,100000037,610000008924,
13.2266,µm,Spine,4,2,1,100000037,610000008927,
13.1554,µm,Spine,4,2,1,100000037,610000008928,
13.1554,µm,Spine,4,2,1,100000037,610000008929,
11.6435,µm,Spine,4,2,1,100000037,610000008930,
11.151,µm,Spine,4,2,1,100000037,610000008931,
10.6719,µm,Spine,4,2,1,100000037,610000008932,
10.2042,µm,Spine,4,2,1,100000037,610000008933,
10.2042,µm,Spine,4,2,1,100000037,610000008934,
9.70576,µm,Spine,4,2,1,100000037,610000008935,
9.54241,µm,Spine,4,2,1,100000037,610000008936,
9.38259,µm,Spine,4,2,1,100000037,610000008937,
9.22655,µm,Spine,4,2,1,100000037,610000008938,
9.06416,µm,Spine,4,2,1,100000037,610000008939,
9.06416,µm,Spine,4,2,1,100000037,610000008940,
8.88659,µm,Spine,4,2,1,100000037,610000008941,
8.88659,µm,Spine,4,2,1,100000037,610000008942,
9.54601,µm,Spine,4,3,1,100000037,610000008943,
7.8415,µm,Spine,3,2,1,100000037,610000008944,
6.33493,µm,Spine,3,2,1,100000037,610000008945,
6.17648,µm,Spine,3,2,1,100000037,610000008946,
6.00963,µm,Spine,3,2,1,100000037,610000008947,
5.66793,µm,Spine,3,2,1,100000037,610000008948,
5.66793,µm,Spine,3,2,1,100000037,610000008949,
6.57139,µm,Spine,3,1,1,100000037,610000008950,
6.29088,µm,Spine,3,1,1,100000037,610000008951,
6.14342,µm,Spine,3,1,1,100000037,610000008952,
5.69671,µm,Spine,3,1,1,100000037,610000008953,
4.76944,µm,Spine,2,1,1,100000037,610000008954,
4.40647,µm,Spine,2,1,1,100000037,610000008955,
4.40647,µm,Spine,2,1,1,100000037,610000008956,
3.84052,µm,Spine,2,1,1,100000037,610000008957,
3.48386,µm,Spine,2,1,1,100000037,610000008958,
3.30999,µm,Spine,2,1,1,100000037,610000008959,
3.18977,µm,Spine,2,2,1,100000037,610000008960,
3.18977,µm,Spine,2,2,1,100000037,610000008961,
2.0577,µm,Spine,1,1,1,100000037,610000008962,
2.0577,µm,Spine,1,1,1,100000037,610000008963,
1.74505,µm,Spine,1,1,1,100000037,610000008964,
1.29714,µm,Spine,1,1,1,100000037,610000008965,
0.871508,µm,Spine,1,1,1,100000037,610000008966,
0.871508,µm,Spine,1,1,1,100000037,610000008967,
2.483,µm,Spine,1,2,1,100000037,610000008968,
2.03705,µm,Spine,1,2,1,100000037,610000008969,
0.93981,µm,Spine,1,2,1,100000037,610000008970,
0.469785,µm,Spine,1,1,1,100000037,610000008971,
5.44069,µm,Spine,1,2,1,100000037,610000008972,
5.44069,µm,Spine,1,2,1,100000037,610000008973,
4.48481,µm,Spine,1,1,1,100000037,610000008974,
3.94601,µm,Spine,0,1,1,100000037,610000008975,
3.36066,µm,Spine,0,1,1,100000037,610000008976,
3.21718,µm,Spine,0,1,1,100000037,610000008977,
3.07553,µm,Spine,0,1,1,100000037,610000008978,
0.153414,µm,Spine,0,1,1,100000037,610000008979,
0.153414,µm,Spine,0,1,1,100000037,610000008980,
4.31081,µm,Spine,2,3,1,100000037,610000008983,
4.14077,µm,Spine,2,3,1,100000037,610000008984,
2.91501,µm,Spine,2,3,1,100000037,610000008985,
3.31874,µm,Spine,2,2,1,100000037,610000008986,
2.75928,µm,Spine,2,2,1,100000037,610000008987,
2.40867,µm,Spine,1,2,1,100000037,610000008988,
1.95703,µm,Spine,1,2,1,100000037,610000008989,
1.65967,µm,Spine,1,2,1,100000037,610000008990,
1.51804,µm,Spine,1,2,1,100000037,610000008991,
1.24344,µm,Spine,1,2,1,100000037,610000008992,
0.672417,µm,Spine,1,2,1,100000037,610000008993,
1.69416,µm,Spine,1,1,1,100000037,610000008994,
1.4715,µm,Spine,1,1,1,100000037,610000008995,
1.4715,µm,Spine,1,1,1,100000037,610000008996,
0.868762,µm,Spine,1,1,1,100000037,610000008997,
0.868762,µm,Spine,1,1,1,100000037,610000008998,
2.25785,µm,Spine,1,2,1,100000037,610000008999,
2.11285,µm,Spine,1,2,1,100000037,610000009000,
2.16239,µm,Spine,1,1,1,100000037,610000009001,
1.50596,µm,Spine,0,1,1,100000037,610000009002,
1.20456,µm,Spine,0,1,1,100000037,610000009003,
0.858427,µm,Spine,0,1,1,100000037,610000009004,
0.45185,µm,Spine,0,1,1,100000037,610000009005,
0.228559,µm,Spine,0,1,1,100000037,610000009006,
0,µm,Spine,0,1,1,100000037,610000009007,
